"target_id","exp_cnt","click_cnt","image_text_price",
"1e84af17-640d-45f5-bd7a-42872e9174bb000","12","2","50.0000",
"202c3f04-5c96-459a-a645-afc64eb19bb9000","27","","",
"208e862b-f7d8-46b4-8f3d-4c2395f0647f000","161","3","100.0000",
"20c346ca-a67c-4a0c-a119-5fd37deb5eeb000","84","","30.0000",
"210d4d85-0c97-4c9b-a6d7-76b35eaf881e000","58","4","50.0000",
"217b30bf-4197-47fd-bc64-270248061cef000","17","","99.0000",
"223b6e70-a593-410b-8e8b-5330986f6d6d000","36","2","30.0000",
"233eb93e-eac3-43b3-a5af-1ef89bf55afd000","250","20","30.0000",
"236cc986-219e-4159-9f85-f08252ce74f2000","64","1","30.0000",
"238e9530-a76d-4fe9-9a73-78b6a51858a3000","14","","30.0000",
"239c820d-6f68-4920-8914-7686695b840f000","57","5","25.0000",
"23b4d0f3-b85b-4c11-8bf7-0c526b6c7867000","38","","",
"2424488b-6e9c-47f9-8eb0-9a455fc384cf000","22","","30.0000",
"24f4df11-2d13-48cb-9cd9-d80d475a8268000","129","2","30.0000",
"2547b061-427b-414e-9a82-27890064c106000","24","","20.0000",
"25ef7b9d-ca47-40e6-b176-b33f60b82837000","395","18","150.0000",
"2642378b-2680-46bd-89f7-7eb9282ff85f000","7794","1494","1000.0000",
"266778d1-3ae9-46dc-bac0-b2605ec6c0e3000","74","9","200.0000",
"26bacbed-37b6-4b5a-8740-4280f7833712000","52","1","100.0000",
"26d19c07-d11c-4131-9c33-61e66cbf7590000","35","2","30.0000",
"278ff017-9f07-4043-b21b-28ea228ae8f0000","17","3","50.0000",
"2804b05a-5332-4f10-b50f-4fc940738f6b000","19","","",
"28657044-0d7b-4a1a-9d8c-4ec4e20ec397000","1579","30","30.0000",
"289ca11a-ac7c-4eb0-ae0a-5c8b84e6f161000","18","1","20.0000",
"2954e53a-9487-4b8d-b8bd-2132316bf854000","180","3","100.0000",
"2959b36a-c347-46b7-aaae-3035ae1eda27000","11","1","",
"29705f8b-c6f9-4ab2-aba0-171002f9484b000","15","","",
"29b01494-b150-40ee-ae0c-d4b1e8496b21000","21","3","50.0000",
"2a71b01e-239b-43f4-8f43-56e3b0772217000","13","","15.0000",
"2acccb85-0f14-470b-9bf6-1fd0754e9b82000","263","6","30.0000",
"2ae66403-c765-44fd-b3da-db0a54bb24f8000","11","1","30.0000",
"2af9ddc7-a1b0-4f29-9ecc-504574530604000","14","","",
"2b06a3ec-82d2-473f-bcb8-d65cad8ad5c6000","276","24","15.0000",
"2b8b1479-0524-42b6-87e8-fa0f3855dbd2000","149","19","300.0000",
"2c5aab0a-48ae-4e4c-9102-9e78cddd5d5a000","26","","30.0000",
"2c849415-d439-4522-b0f9-a591ec26bc25000","74","10","49.0000",
"2cf5ba09-82e7-469a-91fd-97da7e4121b6000","348","22","100.0000",
"2d1d065d-cd75-45de-be31-495896e0c832000","124","1","50.0000",
"2dc86610-9650-4843-a39b-9df9ea868381000","37","8","30.0000",
"2de121af-99cc-4f83-ad6a-c6388b60c8b6000","46","2","",
"2de2961a-2089-45c9-b0b9-89fff34b1235000","13","","",
"2ee12c14-d93a-473c-8d24-f83770d4fd53000","19","3","30.0000",
"2ee9172b-82b4-4233-856a-1e1a4f521814000","24","1","25.0000",
"2fe35e01-55a2-4809-8ba2-1355b975f3ba000","18","2","50.0000",
"313ea254-71d1-4d16-ab77-550ad4666216000","11","","",
"31e5e80f-0746-4407-82d2-2f6c1fe992cc000","11","","",
"322e3bf0-45ab-4107-b720-ad4c1a61ddfe000","50","5","20.0000",
"323ee91b-812b-4e2a-bea6-f05fd4f123bc000","15","2","100.0000",
"3245856f-5703-49b2-9076-0f2e2b4b2267000","11","","15.0000",
"34637196-16ae-4e8e-992d-461f6515ec1a000","19","","",
"34f9ecce-829f-44c7-9be5-287f08c74961000","15","","",
"353b89f1-58a8-4643-85ee-ef1b60a8489e000","87","6","60.0000",
"35425675-c776-4937-9c47-64b7607bd0d8000","42","3","40.0000",
"35d82ecf-9618-4dcf-8f46-bda672b4f03a000","27","","20.0000",
"3619b1d5-24f5-4f87-8ab0-29847c9db6b5000","1286","71","500.0000",
"36819237-491e-49b0-97ec-4af5a656831c000","25","1","30.0000",
"36b2d86c-23ed-4545-8369-4cf38e6d5188000","42","4","20.0000",
"39119b09-9b7c-42b8-869f-bd6d8a0be161000","86","7","30.0000",
"393ff3dc-c23d-4444-b95e-b59ac25f572b000","69","2","30.0000",
"397f6e2a-e892-4f19-9c5a-a6649e7f8a32000","103","2","30.0000",
"3a029437-0169-480d-9c16-78c6e20e9a30000","144","5","30.0000",
"3a3c905f-f45a-43d9-add0-78578f00f5ab000","20","","",
"3a3f06a5-c565-426c-a5fe-b39a9363969b000","75","7","20.0000",
"3a9e374c-bbe9-4146-a08c-b0767fe930f3000","35","2","40.0000",
"3b37dcc2-7b08-454d-92b9-47df2969bb8b000","25","","20.0000",
"3b4aaf26-2651-4767-83e2-9cdd8f952318000","339","5","200.0000",
"3c017f97-60c6-4960-ad53-0e3749a159eb000","20","2","30.0000",
"3c034406-ad19-4ab2-b991-27d8d83d47ed000","103","7","40.0000",
"3c81a5c6-8924-4677-a55e-b594287cba9e000","163","24","20.0000",
"3d394225-c063-47d0-9dcc-1a4b224c6696000","46","1","30.0000",
"3df24f49-afbb-4285-8bcb-84a1ca08b58e000","20","","20.0000",
"3e7025d4-687f-4097-b78e-74044f1d2e48000","4473","239","69.0000",
"3eda3ef5-1e03-4ba7-85fe-919a85afb500000","70","2","80.0000",
"3f069512-6284-41b1-970d-59c8b2d9ea2f000","20","2","30.0000",
"40453708-5cbe-4638-a35d-ef9fa49553e5000","13","","",
"40c41956-f35b-4864-8f34-533d6ffd2b34000","19","","50.0000",
"424655d9-4dc7-4bc5-b0e9-06514d84e1d8000","13","","30.0000",
"42976337-a048-4c05-9f5b-23c31f79b3b4000","52","3","",
"42d9e1f9-19d7-4532-b926-88b315c7ff3b000","89","1","20.0000",
"43134ac8-ff21-45ef-8a90-f8dffde425d7000","71","","30.0000",
"438bbbcf-2f19-4070-948d-7a524c8815e0000","16","","40.0000",
"43cbea01-3dcc-4cdd-b42d-815d615576ad000","2090","39","150.0000",
"43e45f09-e28c-41cb-8421-011165f66eaf000","69","5","20.0000",
"4440bc15-7fe2-4d15-950b-841d02205be0000","16","","30.0000",
"450de9d6-ab1e-4f54-b28f-0233272e2f8f000","15","1","6.0000",
"466edc99-8f49-4ffd-b8c5-956f44852549000","21","","19.0000",
"46a28f03-0a7b-4b5a-9925-ed1a09a70139000","279","9","50.0000",
"46b03e0e-bdcb-473c-b735-38fefcfdd9a6000","13","","",
"46cc8680-1173-4852-80d4-69521f8d08f8000","678","47","40.0000",
"46efdb4c-46a6-4483-a14a-f53b387baa97000","35","2","20.0000",
"4793b092-9bbf-4c20-827c-394c28d0b6c0000","22","1","10.0000",
"4814b364-b59b-4f39-963f-30fd6de21f74000","43","3","30.0000",
"4935ba97-f168-408b-b7f7-586da2796c59000","33","1","30.0000",
"4A2CAADA67144A97A8B6395CA6FB241A000","803","36","15.0000",
"4a2078ac-9860-417f-b11d-48b2625076b3000","206","13","20.0000",
"4a6e9e1c-33e7-4a67-baca-c8033c31bdda000","11","","",
"4c6cd49c-c612-43c1-a3d6-01386222c83f000","15","2","60.0000",
"4c7d1ecc-71bf-49ac-b5ad-432c032cddd3000","14","2","70.0000",
"4cd902e3-3037-48f2-b6a4-70ccd872b686000","688","30","20.0000",
"4d21d449-241a-4325-8064-95289417c8aa000","495","9","20.0000",
"4d5a618a-1456-49f6-a96d-c9869317a040000","55","1","50.0000",
"4e15778d-3b6e-41a9-b0aa-136fbad2476f000","33","1","59.0000",
"4f1feb7b-07b8-4235-81e3-e9913b81b1ad000","42","6","30.0000",
"5017031e-65f0-426f-a932-2b5dcb7f9c1f000","26","","",
"50669254-b1ab-4270-ae05-0b59aee762ee000","70","2","5.0000",
"508b22df-ca61-45bf-840d-ced1190e002d000","430","21","50.0000",
"51c78b10-4801-44e4-bf0c-9dd08b3c7349000","17","","20.0000",
"52afdd13-7b6a-40ff-ba01-d144fb94ef29000","20","","10.0000",
"52f2ef31-9961-4d21-8987-f227d0eb3765000","32","1","",
"5341eb53-59e6-413c-8db0-a62b46a6b650000","488","14","20.0000",
"538ac2ff-6ea3-4ed2-8203-0919860a8c95000","20","1","30.0000",
"5402d092-f222-4573-9f06-61456a622235000","196","15","100.0000",
"541505c0-c4ad-4ab7-b1ad-a2ef0edba758000","16","2","30.0000",
"541fd02e-4f2e-4e15-81c7-90211f7c9001000","291","3","50.0000",
"543e7f08-9cae-448a-9556-332a15c04796000","108","2","30.0000",
"54eae007-e7ac-4bf9-8b55-b4b78949976e000","29","3","40.0000",
"5579253e-4e93-4d57-942b-1e9121926aac000","30","1","50.0000",
"5666657e-b01b-4391-aa76-04229436e076000","15","","15.0000",
"57b369c9-4783-461e-85de-1c43d6426193000","22","2","50.0000",
"5899ee82-dd0d-42d1-959e-9db86a8e604b000","16","1","15.0000",
"58f3fdba-b88a-43cd-8a73-caf7fc2f53f8000","17","1","30.0000",
"592ecfd1-25b9-4b2b-944a-8d1a2bdaebac000","47","","20.0000",
"597effd2-9db6-40a1-a5d2-dcc96999a1b8000","12","","20.0000",
"5b28c17b-35ec-454e-9758-15f2663e078e000","26","1","60.0000",
"5be9432c-1b45-4a25-bda8-a9fac3562783000","25","2","200.0000",
"5c776ae3-3592-4694-aaee-be8f32ae26f4000","1941","204","35.0000",
"5d051d30-b541-41b0-a00a-b3f1a3881d89000","61","5","400.0000",
"5d894251-680c-42ff-a363-6c86a17ecf26000","321","8","30.0000",
"5f63c071-ffcc-40a2-a1ae-924fa6b5fd25000","149","14","200.0000",
"601a6de9-92b5-4b75-822d-0f4880904871000","180","5","25.0000",
"60849994-f504-4824-9cf3-570e597b1385000","51","7","30.0000",
"6162757e-847a-49ad-9581-8fdc6adf688d000","390","15","200.0000",
"619af112-14d8-4b40-98b2-73c10cae3630000","26","1","10.0000",
"61ab7088-a80e-4907-9f43-b285b3981300000","17","","30.0000",
"6243637e-38c1-4634-ad5e-fe8ce9228ed5000","440","7","100.0000",
"62575458-847c-47b3-afc2-b589b1b9f99b000","127","14","0.0000",
"6312b194-7816-47fe-8d7a-2f60da2fc776000","17","1","",
"63392a2d-3d9e-49df-a342-40841a2399dc000","34","3","25.0000",
"633aed3a-7401-440a-9ed9-a9b57f87b132000","3533","103","100.0000",
"634a26ac-8b38-4726-a155-02fd5c803719000","29","","25.0000",
"641ff467-3377-4b56-ac73-5952aed67daa000","73","","",
"64784c29-6c55-4ab6-8b31-f802707996a9000","526","46","50.0000",
"657683e8-a9b8-414d-a8a3-84837e6b86d4000","31","1","59.0000",
"667e1e7a-fee9-4770-ad96-640a1e996603000","41","","30.0000",
"66bf03b5-3224-4062-ac7b-b9345cdc605b000","13","1","20.0000",
"67e9d313-b94f-4760-ac2a-58d3c1782f8a000","250","12","50.0000",
"680671d3-72f8-4360-85ff-f68a0fc3a841000","11","","20.0000",
"683d5821-53eb-4a34-a58c-e32fc04351e7000","20","","60.0000",
"69449c33-0c4a-4066-acf8-996ca81b4443000","945","18","20.0000",
"69730f32-5c52-4ebc-a606-d2493c92b106000","12","","",
"6a17e635-4b29-4134-8c03-381487f0ac31000","92","8","20.0000",
"6a7826a1-bf17-469e-a733-120d4c6aaf59000","75","2","20.0000",
"6ad5b9ea-a03e-48d5-a5fc-cc8ea5327bf4000","80","1","25.0000",
"6b67e798-c661-40a4-8abe-041b12874f84000","19","","30.0000",
"6bbab58d-c68b-43f5-9d86-9f39b3761414000","250","18","50.0000",
"6ddb17aa-ba85-4649-a285-f8cb6b32d5a9000","19","","",
"6e389d23-523e-4159-99cb-7aa7c39eae5c000","43","1","",
"6e72a546-a13b-49ed-8e1d-44ea308863f6000","67","","60.0000",
"6ed544fc-8e24-46b8-bddf-9d0e02c63ec2000","44","1","10.0000",
"6ee981cb-37f0-4ba6-91bb-39a3866b790f000","94","1","100.0000",
"6f5ae11d-877e-4db4-bff3-f1866cd3dd0a000","132","4","50.0000",
"6fc12408-e2b6-4bca-aec7-73bc49aa4bd7000","47","1","20.0000",
"70683fac-f4c2-4ede-b061-c68f952ac880000","31","","30.0000",
"73042bbe-b1bb-44b4-82ef-9b354e4de981000","107","9","30.0000",
"730d2205-4654-45bc-a617-6a6966fdd6eb000","215","7","60.0000",
"73bfad8f-005e-483c-9305-3fc54f6bb82f000","23","3","40.0000",
"74246f6b-40e4-4559-94d0-e8ae5b4190eb000","13","","30.0000",
"76157def-b65f-4df5-b1a4-0fe7281a43a7000","14","1","30.0000",
"76376efb-aabb-42b2-96bb-f66c25d704cf000","12","","30.0000",
"7652308d-4618-457a-a64e-4899c64cfdb2000","16","","30.0000",
"766b425c-56bc-4e76-9cd1-90b8fe5e6353000","13","","20.0000",
"780f9737-81b0-403f-b07f-035f2cc1c1e5000","32","","25.0000",
"78101595-742e-4e3f-a4de-bbd9ae8deac9000","676","31","100.0000",
"7948d534-c035-4580-a224-5f8557486441000","29","1","30.0000",
"799f16d6-84b0-427a-8cbd-b4e52e6e7e55000","13","","30.0000",
"7a00870f-b8dc-4fb8-a569-9002a8aa6614000","35","3","30.0000",
"7a6f4d62-851d-4b9c-9760-3395cbe1c57f000","30","","30.0000",
"7a84f1f7-dc83-46ec-9ede-9a84ed8e0cc0000","672","37","80.0000",
"7aa7f75b-bc15-4c79-8d7c-fb9988a5a181000","21","","30.0000",
"7abaf356-20a7-4214-bc57-fbfa214cad22000","74","","15.0000",
"7ae8aff0-a364-4200-8012-e50507c723f3000","124","5","50.0000",
"7aee0731-61cb-4b93-9da7-f702dc7aad37000","11","","10.0000",
"7b0e2b59-2688-416b-85ed-df750f04df9a000","126","12","200.0000",
"7b290a15-bea3-42ff-ae0a-c14b4d8879c4000","71","3","30.0000",
"7becc6fb-9b61-4d7a-b384-88f5ce9a1cd0000","90","2","10.0000",
"7c538f38-d521-4a83-91b5-f248c4e5d6dc000","246","12","29.0000",
"7ced6a3c-0cc1-4600-afbb-021f6d7db44d000","12","3","20.0000",
"7d109cab-bb5c-4b10-be38-7d9f5c4ce00e000","23","","10.0000",
"7d4e846d-1049-4c51-9bc2-0f2116a579a6000","353","10","29.0000",
"7d5cc0e9-bc20-4744-902c-49f77cf8a323000","12","","",
"7db8d751-9e17-4984-a192-5f8accbf55fc000","43","1","",
"7e6dd9c2-af94-4d3f-b22b-f8c6f6a5df42000","45","","30.0000",
"7f1bd8f4-d450-465d-8996-47881c655b1f000","13","","",
"7f709008-0712-4330-b3f4-69cbfe30da54000","887","75","100.0000",
"7f72a4fb-077b-4cce-8b2b-5fe0683c07fe000","88","","",
"7f8dbb81-069f-435a-b0c3-c97b83d57b74000","17","","20.0000",
"804490cf-fcaf-43cc-b080-c79e5bdc0ed4000","15","2","",
"80c28f91-d120-49a8-bc6c-eec9f6bb4b1c000","47","","10.0000",
"80ee3a74-8832-4729-987b-bb0bc9fd5f4b000","30","1","30.0000",
"81422b9e-341a-4865-9813-b7d4940802c7000","13","1","30.0000",
"81fb2de6-a15a-4d9e-bdc0-c06cfe583492000","62","2","60.0000",
"840295e9-eaba-411e-91df-de2729ccbfc9000","11","","30.0000",
"871508d1-dbda-4ade-b636-3d4b131a4f94000","14","","30.0000",
"87397f06-a23e-4fd1-ab4e-406f4110b0e1000","15","1","20.0000",
"878b56a7-05dd-41b6-8b45-f76fd1b56c12000","31","1","30.0000",
"879502ff-1fba-4297-9fe0-65b64d089beb000","90","4","60.0000",
"87b52948-c531-4eef-8029-74742d1d8577000","13","2","20.0000",
"88e45ca3-b86c-41d6-9491-c3e4e08f7aaf000","45","","",
"891d0314-7d2a-4461-88a3-d54d7cb6b750000","2457","230","68.0000",
"8953b2fb-e644-4a98-8f21-05b10ced5676000","143","4","20.0000",
"8acc2ad3-7550-44a7-8b5a-f854413a0ca9000","11","","30.0000",
"8ad055e6-723d-4540-9d7c-f738070c1b50000","328","7","20.0000",
"8af16d66-0a38-46e4-bc19-56b72bf5fe4e000","73","3","50.0000",
"8c2d0c84-09a2-4dec-96ce-823bcb2801b6000","3925","103","90.0000",
"8d343889-0281-4244-b5ce-99322d0840a0000","20","","",
"8d93f74f-de62-4ac9-91c9-8cee495e9db2000","46","","15.0000",
"8dbab1c7-10f0-46a0-aac6-fd10e1700d9e000","20","","30.0000",
"8e42ffeb-9fba-4601-8aa3-0b138e53b528000","71","1","30.0000",
"8f18fb25-2858-4dbb-a938-fbb075db8154000","136","3","30.0000",
"8f7d76b5-3f36-4296-a5b4-218d91f2ad51000","19","","",
"8fa9c7aa-89a2-44f0-a7fe-181bed0e7a58000","28","1","30.0000",
"8fac3942-5977-45ef-924c-2f5454350285000","60","2","50.0000",
"8fb83e17-5ab2-48c9-adea-8aa00fe01503000","11","1","10.0000",
"8fca8c2c-fec8-4f4f-b0a9-250cfb043c24000","205","9","20.0000",
"8fcfe3ce-293e-4132-883e-71aadf501ce6000","810","12","69.0000",
"8fe604c5-149e-4892-a99e-e52afe710fce000","140","15","30.0000",
"8ff1df5d-fa99-49c5-ab51-48a1346552fe000","16","1","",
"909dffdb-b1e6-4855-95fb-79a28e74e404000","19","","",
"91cc9f5e-e6c0-4414-96f9-92fba1a810eb000","35","1","",
"9235687d-b1b5-4807-a485-e37da3562d5a000","541","77","199.0000",
"9260f4b3-68a9-4df2-85ea-80b2cf17befd000","39","1","",
"92d32f32-3f2e-4ccc-aa93-ab8d005b85ba000","23","","20.0000",
"92dc49eb-68c2-494a-83e3-0c376824ef95000","312","21","20.0000",
"931963e1-5ab6-4d42-9c24-da6004ddfbf1000","19","","50.0000",
"935106ea-68dc-4043-a9f8-b23d920bfcbf000","57","1","",
"93a5e8f3-ba5d-471f-91ba-e89cf0c5a672000","47","","50.0000",
"93c22611-29f3-4f99-91d0-3017193e0301000","83","2","",
"93f1277e-0165-4b05-9aae-1929a44a6c3e000","260","8","20.0000",
"94ebe215-c720-11e1-913c-5cf9dd2e7135000","86","3","50.0000",
"95169e9f-c720-11e1-913c-5cf9dd2e7135000","63","","20.0000",
"952285ad-527c-4ece-9b79-f8293f72bd07000","1542","107","160.0000",
"952e8a22-c720-11e1-913c-5cf9dd2e7135000","59","4","80.0000",
"953250bd-c720-11e1-913c-5cf9dd2e7135000","346","36","69.0000",
"9537d0a2-c720-11e1-913c-5cf9dd2e7135000","116","2","300.0000",
"955389cd-c720-11e1-913c-5cf9dd2e7135000","23","2","20.0000",
"95561522-c720-11e1-913c-5cf9dd2e7135000","95","7","20.0000",
"9556ae2c-c720-11e1-913c-5cf9dd2e7135000","24","","30.0000",
"955f1dcf-c720-11e1-913c-5cf9dd2e7135000","112","5","30.0000",
"955fad3f-c720-11e1-913c-5cf9dd2e7135000","21","","30.0000",
"958191cd-c720-11e1-913c-5cf9dd2e7135000","55","1","80.0000",
"959890c2-c720-11e1-913c-5cf9dd2e7135000","95","1","80.0000",
"959a7431-c720-11e1-913c-5cf9dd2e7135000","229","10","60.0000",
"95a04cb4-c720-11e1-913c-5cf9dd2e7135000","103","4","100.0000",
"95a4c43e-c720-11e1-913c-5cf9dd2e7135000","16","","30.0000",
"95adb112-c720-11e1-913c-5cf9dd2e7135000","19","","30.0000",
"95c67e0c-c720-11e1-913c-5cf9dd2e7135000","47","","60.0000",
"95cf314e-c720-11e1-913c-5cf9dd2e7135000","12","","40.0000",
"95e01b22-3be5-4c4b-b4fe-120860912a2d000","34","","20.0000",
"95ef1693-c720-11e1-913c-5cf9dd2e7135000","22","","",
"95f50182-c720-11e1-913c-5cf9dd2e7135000","30","3","300.0000",
"96039280-c720-11e1-913c-5cf9dd2e7135000","157","6","35.0000",
"96471bc5-c720-11e1-913c-5cf9dd2e7135000","44","4","30.0000",
"9649ebe0-c720-11e1-913c-5cf9dd2e7135000","19","","30.0000",
"965ebfd2-6e3f-4f2c-b3c9-6310d373f052000","60","2","33.0000",
"966dfd57-c720-11e1-913c-5cf9dd2e7135000","60","4","25.0000",
"967d5bc6-c720-11e1-913c-5cf9dd2e7135000","464","27","100.0000",
"968937a4-c720-11e1-913c-5cf9dd2e7135000","46","5","30.0000",
"969b6e25-c720-11e1-913c-5cf9dd2e7135000","29","1","20.0000",
"969d590d-c720-11e1-913c-5cf9dd2e7135000","55","1","30.0000",
"96a021be-c720-11e1-913c-5cf9dd2e7135000","32","","30.0000",
"96b54f3e-c720-11e1-913c-5cf9dd2e7135000","167","8","100.0000",
"96d10f04-c720-11e1-913c-5cf9dd2e7135000","96","1","5.0000",
"96e0b234-c720-11e1-913c-5cf9dd2e7135000","103","3","200.0000",
"96e19e45-538f-4752-8107-cb0d1e5d2a5b000","20","1","20.0000",
"96e403b3-c720-11e1-913c-5cf9dd2e7135000","19","4","50.0000",
"96f2ac83-3135-4187-b3ea-3fb259867dea000","72","2","60.0000",
"972a9e25-c720-11e1-913c-5cf9dd2e7135000","34","2","",
"972b390b-7fd2-463d-ab35-4c2ef320a63b000","101","","200.0000",
"9735d9d0-33fb-42c4-b06b-776b3ed3e725000","1486","268","100.0000",
"97536e68-c720-11e1-913c-5cf9dd2e7135000","11","","50.0000",
"97642ea6-c720-11e1-913c-5cf9dd2e7135000","372","21","50.0000",
"97667090-c720-11e1-913c-5cf9dd2e7135000","31","3","20.0000",
"9769c893-c720-11e1-913c-5cf9dd2e7135000","88","3","49.0000",
"97727fc1-e5fe-400e-ac79-87309fb671aa000","82","2","19.0000",
"9777a0ff-c720-11e1-913c-5cf9dd2e7135000","13","6","30.0000",
"9778eda5-c720-11e1-913c-5cf9dd2e7135000","35","","",
"9791729e-c720-11e1-913c-5cf9dd2e7135000","45","","80.0000",
"9791c7cf-c720-11e1-913c-5cf9dd2e7135000","22","","40.0000",
"9794ee55-c720-11e1-913c-5cf9dd2e7135000","30","2","30.0000",
"9795dd8f-c720-11e1-913c-5cf9dd2e7135000","17","","10.0000",
"97980ba5-c720-11e1-913c-5cf9dd2e7135000","135","7","30.0000",
"979f491f-c720-11e1-913c-5cf9dd2e7135000","611","5","45.0000",
"9830375a-90fd-49b0-a2c3-d890648078ed000","81","2","100.0000",
"991e6c01-1443-4d21-9c43-c74862c57b15000","28","","",
"9933d21a-c720-11e1-913c-5cf9dd2e7135000","21","4","20.0000",
"9a7e7461-4a98-435a-a7ea-deee7530051f000","80","6","10.0000",
"9a82a060-1469-4eee-9a53-35c89cbe3d25000","311","9","30.0000",
"9b0e4e6f-c0f5-45cd-8ae0-fc3c29740cf9000","29","","50.0000",
"9b622b97-386c-48c2-b1a8-9f7471d1e45c000","291","4","20.0000",
"9bbedaec-47a3-4c94-b07d-e26da0658c0b000","709","17","60.0000",
"9be677d4-5b6f-40f8-8510-f7fd30812143000","38","","20.0000",
"9c57df09-5356-4dcf-9d63-0e82c544c90f000","537","15","50.0000",
"9cb48010-db12-4de8-a790-594697df62d8000","21","1","",
"9ce855c1-c407-48be-84a2-ed0a4cc99a8d000","73","1","100.0000",
"9d82f10a-77b4-4d0e-98d5-817bb58a0d3e000","17","","10.0000",
"9e39b9d8-e44d-4659-b8b7-ac22c78d9456000","14","","100.0000",
"9e9c6697-b5a4-437a-a26f-17d1816f13f0000","108","3","60.0000",
"9f93388f-b9b7-4570-a828-8268cfb29c04000","30","2","80.0000",
"ED26165FB9BA5154E040A8C00F0124FE000","49","","50.0000",
"FEC007C4EAEA1EF0E040A8C00F012C86000","130","10","70.0000",
"FEC007C4EB321EF0E040A8C00F012C86000","161","12","30.0000",
"FEC007C4F4D71EF0E040A8C00F012C86000","340","13","200.0000",
"FEC007C4F73E1EF0E040A8C00F012C86000","145","8","50.0000",
"a1a163c2-c1ae-45fc-b39f-7bceb71b7f97000","4005","106","60.0000",
"a1b3be4d-6611-4aec-a390-01814e7aa87d000","16","1","20.0000",
"a3a85e07-3e19-4d58-b536-1a636639927e000","494","36","80.0000",
"a43febaa-f075-4c4a-9796-dd564dde54fa000","640","53","20.0000",
"a5cd006b-bfd0-4955-9a22-69103cef9e42000","160","8","20.0000",
"a642df23-c5e0-4273-ae8b-9951618fa73f000","14","1","30.0000",
"a645bc2a-3a14-4dd3-93eb-c9db1f9e84c0000","13","","50.0000",
"a698cdc5-30a5-4925-9a2a-e62d1be6bb35000","14","2","",
"a6b7ff27-131c-49aa-901a-f644513b9662000","15","","120.0000",
"a6db09b2-2e64-418a-ab2b-b813d08e312a000","43","6","30.0000",
"a6f33ea6-6d6d-4190-8d52-fd1b3278b054000","50","","50.0000",
"a7492dbf-ae04-461c-9bba-fa383f4c76ae000","20","1","30.0000",
"a76ac8b7-2334-4af5-a51f-04b805180ede000","8389","634","400.0000",
"a8ef03f1-5839-4627-8f99-2a359a743f6f000","15","","",
"a9b6be17-624b-4017-a973-03f8fca448f4000","679","13","200.0000",
"a9d76b9e-96e9-41b3-8d99-00990fefc806000","40","3","25.0000",
"aa750054-8fdb-4a52-8b3d-8f87e45e8e4e000","2007","60","100.0000",
"aa9e305f-14af-4c30-9af9-8967e7fb6dd7000","61","1","80.0000",
"ab3e8528-2a27-4a96-8373-8df245f3cf80000","40","","59.0000",
"ab4a345c-f969-47d9-8540-fd9c29a7bdac000","25","3","21.0000",
"ad932694-d9c2-409a-997c-cf11036ecc3c000","34","5","300.0000",
"ada126b1-159d-4129-b164-90c7c016c4a8000","13","1","40.0000",
"ae25bf23-1c3c-471b-bb83-d05078d3d3d5000","17","8","6.0000",
"ae2dfb04-2d9b-45a0-9bc0-9c7b65319f5c000","196","3","40.0000",
"ae555f43-f516-4b7a-ba54-2c4aea079d1a000","11","1","15.0000",
"af79628c-f3e3-4772-89e9-d6799375ad7f000","32","","20.0000",
"b0487209-f25f-4197-b0ae-a3a20f8ff986000","28","","200.0000",
"b058ebea-ce50-480f-b5aa-a980f3839faf000","51","2","20.0000",
"b0c4485b-967c-435c-8187-2d28fc88e608000","32","3","30.0000",
"b0cd2b86-fc3f-42c3-afef-b8c7fe323016000","21","","",
"b1049268-e34c-4877-b4c0-c06fc32cd72b000","28","","80.0000",
"b1966e67-8237-499a-b1eb-4fbbd6602e7d000","26","","30.0000",
"b206c293-6378-4357-b69f-ed19da6153c3000","225","9","80.0000",
"b22ba42c-f7a0-4a80-88b0-6f9becebd9d8000","25","1","30.0000",
"b29fdd2c-5658-43e6-8e28-a0836c4c8e18000","11","","",
"b2a21581-e018-4c3d-93e9-1b90c62b3958000","16","","",
"b2b58294-a0b0-48de-925e-e7532aba8aa8000","437","23","100.0000",
"b2f42b32-6e9e-401b-b7f9-be0de9f7a164000","393","58","150.0000",
"b332419d-fea3-42b2-95f8-4b56d51baca6000","16","2","20.0000",
"b40b3770-3dd8-435c-868e-5b1ebe365b00000","25","","30.0000",
"b455067a-c193-4b52-a223-12da8d70f90a000","15","","30.0000",
"b4637a49-2789-4116-89c3-4393fd2255be000","27","1","",
"b47f92bf-651d-44fb-845f-8a6d0a1d992d000","32","1","50.0000",
"b4d9a20b-9ded-41ad-b1a2-b5c5dba13b9a000","2782","118","150.0000",
"b6237485-2366-440b-ac3c-0b0733b2353d000","18","","50.0000",
"b660af3e-9504-45ca-9314-abee81ab5451000","579","37","10.0000",
"b706a1c7-6df8-474d-89b1-0dd00808228b000","266","9","40.0000",
"b7341732-f3cc-4822-8f7c-8a3ca2906cdc000","44","","",
"b8238a78-c8f2-4c0f-9869-3d8a3e46e866000","15","1","12.0000",
"b827ed97-8348-4cfc-ac2c-bd9991e1fe3e000","14","","30.0000",
"b889c2b5-4c47-4c93-9bd7-8f5237b754c2000","37","","200.0000",
"b96af475-c52f-4ff8-9050-2da13fcc20ab000","88","1","30.0000",
"ba3c01df-6817-435d-9135-0d2fc427f71a000","38","1","30.0000",
